FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura,m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],tz (T Amb superficie) [C]
2024-05-25 00:08:10,130.03,62.5,177.6,3.84,6.87,60.88,13.06,54.93,63.23,58.46,54.21,29.03,11.87
2024-05-25 05:58:33,130.82,63.75,176.86,3.81,6.82,60.84,13.06,54.88,63.21,58.48,54.21,29.02,11.62
2024-05-25 11:48:57,129.91,63.81,177.27,3.81,6.79,60.77,13.06,54.81,63.15,58.47,54.2,29.02,11.68
2024-05-25 17:49:22,133.14,63.68,178.01,3.79,6.78,60.27,13.06,54.2,62.6,58.07,54.17,29.01,12.12
2024-05-25 23:59:46,131.21,63.79,177.98,3.75,6.74,60.15,13.06,53.99,62.41,58.04,54.17,29.0,12.06
2024-05-26 00:09:47,131.34,61.66,175.77,3.75,6.98,60.15,13.06,53.99,62.4,58.04,54.17,29.0,12.06
2024-05-26 05:50:10,132.11,62.39,175.55,3.72,6.76,60.13,13.06,53.86,62.33,58.05,54.16,29.0,11.62
2024-05-26 11:50:34,131.56,60.95,178.53,4.06,6.87,59.9,13.06,53.42,61.98,57.83,54.15,29.0,11.75
2024-05-26 17:40:57,132.49,63.82,177.31,3.99,6.72,58.76,13.06,52.13,60.57,56.74,54.14,28.99,12.62
2024-05-26 23:51:21,129.28,63.98,176.58,3.95,6.7,58.71,13.06,52.02,60.49,56.79,54.16,28.98,12.12
2024-05-27 00:01:21,130.08,64.04,175.47,3.95,6.76,58.71,13.06,52.01,60.49,56.79,54.16,28.99,12.12
2024-05-27 05:51:45,131.8,62.45,176.4,3.92,6.76,58.75,13.06,51.86,60.45,56.86,54.16,28.98,11.5
2024-05-27 11:52:09,126.94,63.19,173.86,3.96,6.79,58.62,13.12,51.51,60.16,56.74,54.15,28.99,11.43
2024-05-27 17:52:33,128.58,63.2,176.56,3.97,6.88,57.68,13.06,50.71,58.93,55.69,54.16,28.99,12.43
2024-05-27 23:52:58,131.31,64.36,174.7,3.93,6.81,57.66,13.09,50.63,58.89,55.75,54.16,28.98,11.8
2024-05-28 00:02:59,129.71,60.73,175.35,3.93,6.87,57.66,13.09,50.63,58.89,55.75,54.16,28.98,11.8
2024-05-28 05:43:21,131.73,63.48,174.98,3.89,6.93,57.64,13.12,50.55,58.86,55.81,54.17,28.97,11.18
2024-05-28 11:43:44,131.45,62.32,173.95,4.06,6.59,57.54,13.06,50.27,58.65,55.75,54.17,28.98,11.0
2024-05-28 17:24:08,128.36,62.28,173.68,3.99,6.7,57.02,13.06,49.96,58.05,55.17,54.18,28.98,11.34
2024-05-28 23:54:30,130.7,63.28,174.97,3.94,6.64,57.02,13.06,49.96,58.05,55.17,54.18,28.98,11.34
2024-05-29 00:04:29,131.8,63.05,174.6,3.94,6.63,56.51,13.06,49.65,57.46,54.59,54.19,28.98,11.68
2024-05-29 05:54:53,130.13,61.66,171.48,3.91,6.66,56.48,13.06,49.57,57.42,54.62,54.2,28.97,11.18
2024-05-29 12:15:18,128.36,63.07,171.32,4.03,6.78,56.42,13.06,49.42,57.3,54.6,54.2,28.97,11.12
2024-05-29 18:05:41,131.05,62.9,171.88,3.98,6.8,55.36,13.06,48.81,56.11,53.23,54.18,28.99,12.25
2024-05-29 23:56:04,130.58,64.19,171.68,3.94,6.86,55.29,13.06,48.84,56.14,53.24,54.2,28.99,11.87
2024-05-30 00:06:05,130.34,62.7,171.24,3.94,6.78,55.29,13.06,48.84,56.14,53.25,54.2,28.98,11.81
2024-05-30 05:06:25,130.52,63.22,172.53,3.91,6.77,55.27,13.06,48.77,56.12,53.25,54.2,28.98,11.43
2024-05-30 10:26:46,124.89,60.81,171.49,4.0,6.8,55.15,13.06,48.59,55.97,53.14,54.2,28.99,11.12
2024-05-30 16:07:07,130.58,61.86,173.03,4.01,6.87,54.3,13.06,48.2,55.18,52.07,54.17,29.01,12.5
2024-05-30 23:57:30,131.89,61.27,173.02,3.92,6.63,54.15,13.0,48.3,55.2,52.0,54.22,29.0,12.06
2024-05-31 00:07:30,129.76,62.22,171.23,3.92,6.63,54.15,13.06,48.3,55.19,52.01,54.21,29.0,12.06
2024-05-31 05:47:51,129.31,64.04,172.71,3.88,6.75,54.13,13.06,48.21,55.19,52.03,54.22,29.0,11.5
2024-05-31 12:18:18,130.0,60.42,170.77,3.87,6.71,54.12,13.06,48.19,55.15,52.04,54.24,28.99,11.56
2024-05-31 18:08:40,129.38,61.88,170.03,3.85,6.83,54.05,13.06,48.18,55.08,52.03,54.23,29.0,11.93
2024-05-31 23:59:04,129.77,62.13,170.3,3.82,6.62,54.02,13.06,48.16,55.09,52.03,54.25,28.98,11.5
2024-06-01 00:09:04,128.74,61.64,182.32,3.82,6.67,54.02,13.06,48.16,55.09,52.03,54.24,28.99,11.5
2024-06-01 05:39:27,127.54,63.61,179.51,3.78,6.87,54.0,13.06,48.08,55.06,52.04,54.25,28.98,11.0
2024-06-01 11:19:50,127.13,63.31,180.9,3.79,6.91,53.98,13.06,47.98,54.99,52.04,54.25,28.99,10.81
2024-06-01 16:50:12,127.09,63.18,181.35,3.99,6.78,53.43,13.06,47.62,54.46,51.29,54.18,29.01,11.87
2024-06-01 23:40:37,126.47,61.78,181.29,3.93,6.89,53.35,13.0,47.78,54.53,51.29,54.22,29.01,11.87
2024-06-02 00:00:36,126.89,61.97,180.38,3.93,6.84,53.34,13.0,47.78,54.53,51.3,54.23,29.0,11.87
2024-06-02 06:11:00,131.08,62.61,181.14,3.89,6.82,53.33,13.0,47.77,54.55,51.31,54.24,29.0,11.56
2024-06-02 12:01:24,129.53,62.2,180.8,3.9,6.63,53.32,13.0,47.7,54.51,51.29,54.24,29.0,11.5
2024-06-02 17:51:47,127.41,61.17,179.73,3.92,6.67,52.91,13.0,47.53,54.19,50.78,54.18,29.02,12.31
2024-06-02 23:52:10,127.72,62.79,182.54,3.88,6.68,52.9,13.0,47.58,54.25,50.8,54.22,29.02,11.93
2024-06-03 00:02:11,128.44,59.78,180.59,3.88,6.67,52.89,13.0,47.59,54.26,50.8,54.22,29.02,11.93
2024-06-03 05:32:33,127.24,63.1,179.64,3.84,6.62,52.89,13.0,47.56,54.26,50.82,54.23,29.02,11.68
2024-06-03 11:42:57,128.29,63.78,179.26,3.83,6.6,52.89,13.0,47.56,54.23,50.83,54.24,29.01,11.81
2024-06-03 18:23:23,129.3,62.33,180.82,3.81,6.74,52.78,13.0,47.56,54.15,50.74,54.23,29.02,12.31
2024-06-03 23:53:45,128.03,62.85,179.69,3.78,6.83,52.77,13.0,47.61,54.2,50.74,54.24,29.02,12.37
2024-06-04 00:03:46,128.54,61.88,182.17,3.77,6.72,52.78,13.0,47.61,54.19,50.75,54.25,29.02,12.31
2024-06-04 05:34:08,129.32,60.8,178.92,3.74,6.72,52.76,13.0,47.61,54.2,50.74,54.25,29.02,12.18
2024-06-04 12:34:35,127.53,63.28,177.96,3.73,6.7,52.76,13.06,47.56,54.18,50.75,54.25,29.02,12.18
2024-06-04 18:24:59,128.33,60.92,179.09,3.71,6.76,52.64,13.06,47.54,54.08,50.63,54.24,29.03,12.62
2024-06-04 23:55:21,127.39,64.16,179.18,3.67,6.72,52.63,13.06,47.57,54.11,50.63,54.25,29.03,12.43
2024-06-05 00:05:22,127.76,61.44,176.68,3.67,6.54,52.63,13.06,47.57,54.11,50.62,54.25,29.03,12.43
2024-06-05 05:55:45,127.29,61.86,178.45,3.62,6.99,52.63,13.06,47.55,54.11,50.64,54.26,29.02,12.18
2024-06-05 11:56:10,126.93,61.79,178.24,3.61,6.78,52.61,13.12,47.47,54.06,50.63,54.26,29.03,12.25
2024-06-05 17:56:34,127.96,62.2,178.1,3.59,6.78,52.52,13.12,47.52,54.0,50.56,54.26,29.04,12.81
2024-06-05 23:56:59,128.51,61.15,177.68,3.57,6.77,52.51,13.12,47.57,54.03,50.56,54.27,29.03,12.68
2024-06-06 00:06:59,127.83,61.39,176.86,3.56,6.78,52.51,13.12,47.56,54.04,50.56,54.27,29.03,12.68
2024-06-06 05:57:22,128.33,63.0,178.96,3.54,6.76,52.52,13.12,47.55,54.05,50.57,54.28,29.03,12.5
2024-06-06 11:47:45,126.44,60.21,177.42,3.54,6.78,52.52,13.18,47.51,54.02,50.58,54.29,29.04,12.43
2024-06-06 17:48:08,125.71,60.98,176.84,3.53,6.99,52.26,13.18,47.35,53.76,50.25,54.22,29.06,13.25
2024-06-06 23:58:31,128.08,60.74,176.98,3.51,6.7,52.23,13.18,47.44,53.83,50.24,54.25,29.05,12.93
2024-06-07 00:08:31,128.43,61.54,177.19,3.51,6.72,52.24,13.18,47.43,53.82,50.24,54.24,29.06,12.87
2024-06-07 05:58:51,127.43,61.71,177.68,3.49,6.65,52.23,13.25,47.32,53.81,50.24,54.26,29.05,12.25
2024-06-07 11:59:14,129.33,61.41,178.18,3.69,6.66,52.08,13.25,47.01,53.53,50.06,54.16,29.06,12.18
2024-06-07 17:59:37,128.62,61.92,176.4,3.69,6.85,51.69,13.25,46.98,53.2,49.57,54.06,29.06,13.37
2024-06-07 23:50:01,131.25,62.6,176.77,3.62,6.81,51.68,13.31,47.07,53.3,49.58,54.12,29.07,12.93
2024-06-08 00:00:01,126.89,62.42,175.71,3.62,6.76,51.67,13.25,47.07,53.3,49.59,54.12,29.07,12.93
2024-06-08 05:40:24,125.65,61.39,173.44,3.59,6.71,51.68,13.31,47.05,53.31,49.6,54.15,29.07,12.81
2024-06-08 11:20:47,125.98,61.8,177.04,3.59,6.74,51.68,13.31,47.04,53.3,49.6,54.15,29.07,12.93
2024-06-08 17:01:08,126.19,60.62,178.39,3.66,6.67,51.46,13.31,46.94,53.09,49.34,54.04,29.07,13.68
2024-06-08 23:41:43,127.69,62.91,177.19,3.59,6.72,51.43,13.31,47.55,53.15,49.37,54.09,29.1,13.43
2024-06-09 00:11:45,123.68,61.69,175.99,3.59,6.77,51.42,13.37,55.08,53.53,49.37,54.11,29.1,13.31
2024-06-09 09:12:08,128.86,58.92,176.45,3.56,6.66,51.35,13.37,57.48,64.26,49.35,54.16,29.1,12.68
2024-06-09 17:12:33,126.49,61.1,174.97,3.54,6.74,51.35,13.43,56.53,63.39,49.34,54.17,29.12,13.12
2024-06-09 20:42:44,126.42,60.49,176.0,3.53,6.59,51.38,13.43,56.3,63.16,49.35,54.18,29.12,13.06
2024-06-09 23:52:55,125.12,62.46,175.54,3.52,6.61,51.42,13.43,56.12,63.0,49.36,54.19,29.12,13.0
2024-06-10 00:02:56,126.54,60.78,175.01,3.52,6.75,51.42,13.43,56.11,62.99,49.36,54.19,29.12,13.0
2024-06-10 05:23:15,126.68,60.68,176.22,3.51,6.69,51.48,13.43,55.87,62.76,49.38,54.2,29.12,12.75
2024-06-10 12:13:39,126.42,60.85,178.41,3.51,6.79,51.54,13.5,55.53,62.46,49.38,54.21,29.12,12.68
2024-06-10 18:24:00,127.07,59.51,177.31,3.49,6.67,51.57,13.5,54.86,61.71,49.38,54.22,29.13,13.25
2024-06-10 23:54:17,125.63,59.81,175.35,3.47,6.84,51.62,13.5,54.72,61.58,49.39,54.24,29.13,13.12
2024-06-11 00:04:17,125.13,61.88,176.26,3.47,6.78,51.62,13.5,54.72,61.58,49.39,54.23,29.13,13.06
2024-06-11 05:34:33,127.26,60.46,176.14,3.44,6.76,51.67,13.5,54.58,61.47,49.39,54.24,29.13,12.81
2024-06-11 11:14:49,126.54,62.51,174.42,3.43,6.47,51.71,13.5,54.41,61.31,49.41,54.25,29.13,12.81
2024-06-11 17:45:12,126.64,60.17,175.65,3.42,6.77,51.7,13.5,53.62,60.49,49.39,54.25,29.14,13.43
2024-06-11 23:55:28,127.89,61.32,173.34,3.38,6.65,51.76,13.5,53.54,60.41,49.41,54.28,29.13,13.18
2024-06-12 00:05:29,124.7,60.89,173.94,3.38,6.69,51.76,13.5,53.53,60.41,49.41,54.27,29.13,13.25
2024-06-12 05:15:42,124.9,60.03,174.91,3.36,6.59,51.8,13.5,53.46,60.37,49.43,54.28,29.12,13.06
2024-06-12 12:06:03,128.02,61.37,174.13,3.37,6.68,51.82,13.56,53.27,60.18,49.44,54.28,29.14,13.06
2024-06-12 17:26:22,123.86,60.52,176.31,3.35,6.74,51.79,13.56,52.49,59.36,49.42,54.28,29.14,13.43
2024-06-12 23:46:38,124.06,61.19,175.0,3.27,6.79,51.83,13.56,52.28,59.07,49.43,54.29,29.14,13.37
2024-06-13 00:16:40,127.19,61.62,173.82,3.26,6.48,51.83,13.56,52.29,59.06,49.43,54.29,29.14,13.37
2024-06-13 00:46:41,126.27,60.22,173.63,3.26,6.66,51.83,13.56,52.43,59.06,49.44,54.29,29.14,13.37
2024-06-13 01:26:43,126.01,63.73,174.21,3.24,6.58,51.83,13.56,52.97,59.06,49.44,54.29,29.15,13.37
2024-06-13 01:56:44,125.69,60.5,172.77,3.24,6.55,51.83,13.56,53.36,59.07,49.44,54.29,29.14,13.37
2024-06-13 02:26:46,125.83,61.93,174.4,3.23,6.67,51.83,13.56,53.64,59.06,49.45,54.29,29.14,13.37
2024-06-14 00:00:00,125.6,61.01,172.18,3.98,6.78,49.29,13.25,34.86,55.72,54.08,64.72,39.53,8.43
2024-06-14 04:48:00,127.72,61.17,174.12,3.95,6.59,49.24,13.18,34.62,55.58,54.02,64.66,39.48,6.93
2024-06-14 09:36:00,125.04,61.24,173.19,4.02,6.64,49.17,13.06,34.43,55.38,53.96,64.6,39.45,7.5
2024-06-14 14:24:00,125.37,60.29,173.68,4.01,6.67,49.08,13.0,34.59,55.29,53.9,64.53,39.39,10.12
2024-06-14 19:12:00,128.26,60.98,172.08,3.98,6.48,49.01,12.87,34.5,55.28,53.85,64.46,39.34,8.5
2024-06-14 22:05:49,125.56,61.03,173.32,3.98,6.63,49.29,13.25,34.86,55.72,54.08,64.72,39.53,8.43
2024-06-15 00:00:00,128.83,61.16,175.46,3.95,6.55,48.98,12.81,34.28,55.17,53.78,64.41,39.29,7.37
2024-06-15 04:48:00,125.29,60.57,172.31,4.02,6.65,48.9,12.75,34.09,55.0,53.72,64.33,39.23,8.37
2024-06-15 09:36:00,127.44,60.91,172.95,4.01,6.8,48.83,12.68,34.21,54.92,53.67,64.28,39.16,10.93
2024-06-15 14:24:00,122.86,59.58,174.1,3.97,6.7,48.79,12.56,34.15,54.95,53.61,64.19,39.09,9.68
2024-06-15 19:12:00,125.53,60.61,173.16,3.98,6.85,49.01,12.87,34.49,55.27,53.84,64.46,39.33,8.5
2024-06-15 22:05:49,122.88,60.27,172.66,3.95,6.57,48.98,12.81,34.28,55.17,53.78,64.41,39.29,7.37
2024-06-16 00:00:00,126.47,60.92,171.01,4.02,6.74,54.98,11.93,40.59,62.98,59.99,73.08,47.8,10.93
2024-06-16 04:48:00,123.33,61.25,170.6,4.0,6.71,52.56,12.18,38.53,60.14,56.99,68.86,42.81,12.0
2024-06-16 09:36:00,125.53,60.85,171.85,3.97,6.61,51.83,12.25,37.84,59.27,56.22,67.81,41.98,10.43
2024-06-16 14:24:00,124.63,62.68,171.14,3.97,6.81,48.79,12.56,34.14,54.96,53.61,64.19,39.09,9.62
2024-06-16 19:12:00,123.27,59.39,171.47,3.94,6.7,48.77,12.5,33.93,54.92,53.56,64.14,39.05,8.25
2024-06-16 22:05:49,122.55,62.04,171.59,4.02,6.52,54.98,11.93,40.59,62.98,59.99,73.08,47.8,10.93
2024-06-17 00:00:00,124.16,61.29,170.56,4.01,6.61,50.86,12.37,37.08,58.01,55.24,66.49,41.02,11.06
2024-06-17 04:48:00,127.49,60.76,171.66,3.98,6.69,50.71,12.37,36.89,57.81,55.06,66.23,40.84,10.56
2024-06-17 09:36:00,124.39,58.75,172.94,3.97,6.78,51.82,12.25,37.83,59.25,56.2,67.79,41.97,10.37
2024-06-17 14:24:00,126.16,61.2,169.8,3.94,6.76,51.41,12.31,37.34,58.71,55.81,67.17,41.56,9.0
2024-06-17 19:12:00,124.64,60.31,170.26,4.01,6.66,51.1,12.37,37.03,58.26,55.5,66.79,41.26,9.25
2024-06-17 22:05:49,126.01,60.93,170.58,4.01,6.56,50.86,12.37,37.08,58.01,55.24,66.49,41.02,11.06
2024-06-18 00:00:00,121.91,59.18,171.71,3.89,6.49,50.23,12.37,36.62,57.28,54.61,65.58,40.33,12.06
2024-06-18 04:48:00,124.0,60.04,169.14,3.97,6.6,50.71,12.37,36.87,57.81,55.06,66.23,40.84,10.56
2024-06-18 09:36:00,125.99,60.53,169.18,3.94,6.62,50.56,12.37,36.73,57.63,54.92,66.04,40.68,10.37
2024-06-18 14:24:00,124.27,62.07,167.89,3.93,6.73,50.43,12.37,36.66,57.45,54.84,65.87,40.56,11.31
2024-06-18 19:12:00,124.33,60.16,180.77,3.92,6.67,50.33,12.37,36.72,57.35,54.7,65.73,40.43,12.62
2024-06-18 22:05:49,123.77,58.59,181.81,3.89,6.79,50.23,12.37,36.62,57.28,54.61,65.58,40.33,12.06
2024-06-19 00:00:00,126.09,60.88,182.09,3.89,6.77,50.23,12.37,36.62,57.28,54.6,65.58,40.33,12.06
2024-06-19 04:48:00,124.75,62.13,181.27,3.85,6.69,50.17,12.37,36.45,57.16,54.52,65.46,40.24,11.43
2024-06-19 09:36:00,124.32,60.23,180.14,4.01,6.73,50.09,12.43,36.36,57.01,54.46,65.37,40.15,12.43
2024-06-19 14:24:00,125.2,59.75,181.36,4.0,6.77,50.02,12.5,36.32,56.92,54.41,65.26,40.05,13.25
2024-06-19 19:12:00,125.07,60.85,180.74,3.97,6.6,49.97,12.5,36.16,56.86,54.33,65.18,39.97,12.12
2024-06-19 22:05:49,124.46,59.02,178.43,3.89,6.95,50.23,12.37,36.62,57.28,54.6,65.58,40.33,12.06
2024-06-20 00:00:00,126.42,60.63,179.07,3.93,6.7,49.93,12.56,35.97,56.73,54.33,65.08,39.91,11.25
2024-06-20 04:48:00,123.97,60.3,181.82,3.92,6.66,49.88,12.62,35.82,56.56,54.24,65.01,39.84,11.75
2024-06-20 09:36:00,124.43,60.18,180.44,3.9,6.69,49.8,12.68,35.84,56.46,54.21,64.94,39.78,12.87
2024-06-20 14:24:00,123.0,60.21,178.51,3.87,6.62,49.76,12.68,35.78,56.42,54.17,64.89,39.73,12.43
2024-06-20 19:12:00,124.15,59.7,180.69,3.97,6.61,49.97,12.5,36.15,56.85,54.33,65.16,39.97,12.12
2024-06-20 22:05:49,126.24,59.85,180.86,3.93,6.58,49.93,12.56,35.97,56.73,54.33,65.08,39.91,11.25
2024-06-21 00:00:00,122.85,59.59,179.19,3.82,6.66,49.67,12.75,35.52,56.2,54.09,64.76,39.64,11.68
2024-06-21 04:48:00,122.08,60.63,180.19,3.8,6.54,49.63,12.81,35.54,56.15,54.06,64.72,39.59,12.56
2024-06-21 09:36:00,125.25,60.41,175.45,3.77,6.54,49.58,12.81,35.49,56.08,54.02,64.68,39.56,12.25
2024-06-21 14:24:00,123.48,59.82,180.26,3.86,6.61,49.76,12.68,35.77,56.42,54.16,64.89,39.73,12.43
2024-06-21 19:12:00,123.82,60.86,180.34,3.83,6.64,49.72,12.75,35.66,56.34,54.12,64.82,39.68,11.62
2024-06-21 22:05:49,123.57,60.8,177.81,3.82,6.54,49.67,12.75,35.52,56.2,54.09,64.76,39.64,11.68
2024-06-22 00:00:00,123.71,62.13,179.16,3.74,6.44,52.29,12.87,38.71,59.86,55.25,64.66,39.47,14.5
2024-06-22 04:48:00,124.83,61.2,178.34,3.69,6.61,51.94,12.87,38.38,59.43,55.31,64.86,39.46,14.06
2024-06-22 09:36:00,122.23,60.22,178.46,3.77,6.54,49.59,12.81,35.49,56.08,54.02,64.68,39.56,12.25
2024-06-22 14:24:00,121.92,59.12,178.0,3.73,6.67,49.95,12.87,41.46,62.82,54.02,64.62,39.53,12.18
2024-06-22 19:12:00,123.5,60.47,176.91,3.72,6.62,52.83,12.87,39.07,60.54,54.67,64.58,39.5,13.0
2024-06-22 22:05:49,120.93,58.94,180.17,3.74,6.55,52.29,12.87,38.71,59.86,55.25,64.66,39.47,14.5
2024-06-23 00:00:00,121.22,60.87,177.79,3.57,6.57,51.25,13.12,37.95,58.62,55.18,65.39,39.59,14.81
2024-06-23 04:48:00,126.03,59.83,178.09,3.69,6.5,51.93,12.93,38.36,59.42,55.32,64.87,39.46,14.06
2024-06-23 09:36:00,124.31,61.42,176.75,3.64,6.67,51.69,12.93,38.15,59.12,55.3,65.06,39.47,13.93
2024-06-23 14:24:00,123.1,58.98,176.62,3.61,6.48,51.51,13.0,37.99,58.88,55.26,65.21,39.5,14.06
2024-06-23 19:12:00,124.94,60.05,177.98,3.6,6.64,51.37,13.06,37.99,58.73,55.21,65.31,39.55,15.06
2024-06-23 22:05:49,121.48,60.31,177.98,3.57,6.6,51.25,13.12,37.95,58.62,55.18,65.39,39.59,14.81
2024-06-24 00:00:00,122.51,59.42,178.22,3.57,6.53,51.24,13.12,37.95,58.61,55.17,65.39,39.59,14.81
2024-06-24 04:48:00,123.9,61.52,178.31,3.54,6.53,51.15,13.18,37.87,58.53,55.13,65.42,39.65,14.43
2024-06-24 09:36:00,124.24,63.01,176.83,3.82,6.63,51.08,13.31,37.8,58.42,55.1,65.43,39.7,15.0
2024-06-24 14:24:00,123.62,61.11,176.43,3.85,6.39,51.02,13.37,37.89,58.38,55.07,65.44,39.72,16.0
2024-06-24 19:12:00,118.99,59.16,177.58,3.81,6.77,50.96,13.43,37.68,58.3,55.04,65.44,39.73,14.62
2024-06-24 22:05:49,121.3,58.85,176.03,3.57,6.52,51.24,13.12,37.95,58.61,55.17,65.39,39.59,14.81
2024-06-25 00:00:00,123.43,59.65,177.51,3.78,6.54,50.9,13.5,37.54,58.16,55.01,65.43,39.75,14.43
2024-06-25 04:48:00,122.14,59.79,176.85,3.88,6.63,50.85,13.62,37.47,58.04,54.98,65.42,39.75,14.75
2024-06-25 09:36:00,126.43,59.46,177.55,3.94,6.57,50.79,13.62,37.54,57.97,54.95,65.41,39.75,15.81
2024-06-25 14:24:00,123.95,58.53,176.96,3.9,6.79,50.75,13.68,37.38,57.92,54.93,65.39,39.75,14.68
2024-06-25 19:12:00,123.32,60.46,175.03,3.81,6.61,50.96,13.43,37.68,58.3,55.04,65.43,39.73,14.62
2024-06-25 22:05:49,120.77,59.39,175.12,3.78,6.44,50.9,13.5,37.54,58.16,55.01,65.43,39.75,14.43
2024-06-26 00:00:00,122.35,60.21,176.66,3.88,6.53,50.64,13.81,37.13,57.65,54.87,65.35,39.75,14.5
2024-06-26 04:48:00,122.72,62.45,177.78,3.88,6.67,50.58,13.87,37.23,57.59,54.84,65.32,39.74,15.5
2024-06-26 09:36:00,124.01,57.88,174.26,3.83,6.45,50.54,13.93,37.04,57.53,54.81,65.3,39.74,14.06
2024-06-26 14:24:00,123.6,59.77,175.56,3.9,6.51,50.75,13.75,37.38,57.91,54.93,65.39,39.75,14.68
2024-06-26 19:12:00,123.77,59.88,175.7,3.87,6.75,50.7,13.75,37.18,57.78,54.9,65.36,39.75,13.68
2024-06-26 22:05:49,120.79,59.81,173.69,3.88,6.6,50.64,13.81,37.13,57.65,54.87,65.35,39.75,14.5
2024-06-27 00:00:00,124.24,59.72,175.66,3.78,6.41,53.88,14.12,39.86,61.35,58.13,70.29,43.92,14.31
2024-06-27 04:48:00,120.01,60.02,175.0,3.75,6.51,53.0,14.06,38.98,60.29,57.14,69.0,42.89,12.06
2024-06-27 09:36:00,121.23,58.56,172.77,3.83,6.61,50.54,13.87,37.05,57.53,54.81,65.29,39.73,14.0
2024-06-27 14:24:00,122.64,59.74,176.54,3.79,6.75,50.5,13.93,36.84,57.41,54.78,65.26,39.73,12.62
2024-06-27 19:12:00,121.74,59.19,173.82,3.79,6.48,58.11,14.06,44.25,66.3,63.15,75.32,49.61,13.31
2024-06-27 22:05:49,120.42,58.58,173.24,3.78,6.57,53.88,14.12,39.86,61.35,58.13,70.29,43.92,14.31
2024-06-28 00:00:00,120.66,59.34,174.88,3.92,6.54,51.62,13.87,37.79,58.59,55.82,67.24,41.57,10.87
2024-06-28 04:48:00,119.51,57.74,174.87,3.75,6.46,52.98,14.06,38.96,60.27,57.12,68.97,42.87,12.0
2024-06-28 09:36:00,122.58,56.94,174.93,3.72,6.44,52.51,14.0,38.41,59.64,56.63,68.31,42.38,10.68
2024-06-28 14:24:00,123.61,59.86,173.68,3.91,6.42,52.14,14.0,38.09,59.13,56.3,67.86,42.04,11.25
2024-06-28 19:12:00,121.54,59.13,174.01,3.96,6.32,51.83,13.93,38.09,58.84,56.03,67.51,41.78,12.75
2024-06-28 22:05:49,121.06,59.83,173.17,3.92,6.48,51.62,13.87,37.79,58.59,55.82,67.24,41.57,10.87
2024-06-29 00:00:00,119.41,60.39,172.44,3.91,6.54,51.61,13.87,37.77,58.58,55.81,67.22,41.57,10.87
2024-06-29 04:48:00,122.94,61.0,174.83,3.88,6.55,51.43,13.81,37.48,58.3,55.65,67.01,41.42,9.87
2024-06-29 09:36:00,124.84,60.29,173.46,4.01,6.43,51.27,13.75,37.31,58.04,55.51,66.83,41.28,10.31
2024-06-29 14:24:00,118.77,60.26,173.27,3.99,6.59,51.11,13.68,37.49,57.91,55.38,66.64,41.12,12.5
2024-06-29 19:12:00,119.82,59.52,171.25,3.96,6.69,50.98,13.56,37.29,57.8,55.25,66.49,41.02,10.87
2024-06-29 22:05:49,120.33,60.92,173.03,3.91,6.48,51.61,13.87,37.77,58.58,55.81,67.22,41.57,10.87
2024-06-30 00:00:00,120.46,58.62,172.19,3.93,6.55,50.88,13.5,37.08,57.63,55.14,66.33,40.91,10.0
2024-06-30 04:48:00,121.61,59.04,172.78,4.01,6.61,50.79,13.43,36.96,57.44,55.05,66.21,40.81,10.93
2024-06-30 09:36:00,123.66,58.05,172.61,3.99,6.73,50.66,13.37,37.21,57.38,54.95,66.08,40.71,13.06
2024-06-30 14:24:00,122.71,59.8,172.24,3.96,6.7,50.58,13.31,37.03,57.34,54.87,65.97,40.63,11.31
2024-06-30 19:12:00,121.94,58.84,173.56,3.96,6.55,50.97,13.56,37.29,57.8,55.25,66.49,41.02,10.81
2024-06-30 22:05:49,120.03,59.8,172.95,3.93,6.47,50.88,13.5,37.08,57.63,55.14,66.33,40.91,10.0
2024-07-01 00:00:00,119.38,59.68,173.56,4.01,6.6,50.44,13.25,36.66,57.02,54.72,65.76,40.49,11.31
2024-07-01 04:48:00,119.8,61.5,170.89,3.99,6.59,50.36,13.25,36.82,56.97,54.66,65.67,40.41,12.62
2024-07-01 09:36:00,123.29,58.37,171.49,3.96,6.43,50.3,13.18,36.77,56.94,54.6,65.58,40.34,12.43
2024-07-01 14:24:00,120.83,59.44,171.98,3.96,6.48,50.58,13.31,37.03,57.34,54.86,65.97,40.63,11.18
2024-07-01 19:12:00,120.22,59.16,171.46,3.92,6.33,50.51,13.25,36.77,57.19,54.78,65.85,40.56,10.25
2024-07-01 22:05:49,120.57,60.72,171.71,4.01,6.52,50.44,13.25,36.66,57.02,54.72,65.76,40.49,11.31
2024-07-02 00:00:00,122.02,59.0,170.42,3.92,6.47,50.17,13.18,36.65,56.76,54.46,65.39,40.18,13.12
2024-07-02 04:48:00,118.77,57.9,170.78,3.88,6.54,50.14,13.18,36.41,56.69,54.42,65.31,40.13,11.12
2024-07-02 09:36:00,122.82,57.5,169.7,3.96,6.56,50.29,13.18,36.77,56.94,54.6,65.58,40.34,12.43
2024-07-02 14:24:00,120.9,59.26,170.4,3.92,6.56,50.25,13.18,36.7,56.88,54.55,65.51,40.3,12.25
2024-07-02 19:12:00,120.29,60.53,171.95,4.02,6.63,50.21,13.18,36.65,56.82,54.5,65.44,40.25,12.62
