FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura,m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],tz (T Amb superficie) [C]
10-09-2023 23:51:04,118.87,63.75,203.87,3.78,6.68,51.25,13.37,38.59,58.04,54.21,64.53,40.04,13.18
11-09-2023 00:01:04,120.45,61.73,205.09,3.78,6.56,51.25,13.37,38.61,58.05,54.21,64.54,40.04,13.18
11-09-2023 05:31:27,121.56,61.5,203.28,3.75,6.42,56.05,13.31,43.75,63.49,59.75,70.12,40.02,12.62
11-09-2023 12:41:45,120.72,62.14,200.64,4.02,6.78,54.63,13.31,42.22,61.84,58.37,69.72,41.59,13.81
11-09-2023 18:22:08,118.83,62.06,203.26,3.96,6.73,53.92,13.37,41.78,61.16,57.55,69.08,42.35,15.18
11-09-2023 23:52:30,122.61,61.79,201.75,3.92,6.77,53.53,13.37,41.25,60.78,57.07,68.6,42.39,13.43
12-09-2023 00:02:31,117.83,62.91,200.85,3.92,6.73,53.52,13.37,41.24,60.76,57.06,68.58,42.39,13.43
12-09-2023 05:22:52,117.63,62.35,202.31,3.88,6.55,53.27,13.37,40.89,60.5,56.74,68.24,42.29,12.5
12-09-2023 13:13:18,121.44,61.36,200.35,3.98,6.87,52.95,13.43,40.56,60.06,56.42,67.83,42.12,13.5
12-09-2023 18:33:39,120.34,64.1,200.93,3.99,6.93,52.78,13.43,40.59,59.9,56.22,67.61,41.99,14.43
12-09-2023 23:54:01,119.18,61.2,199.08,3.96,6.61,52.63,13.43,40.28,59.76,56.06,67.41,41.88,12.25
01-10-2023 00:01:45,120.52,62.04,186.32,3.87,6.73,52.81,13.43,39.25,61.12,56.18,67.01,41.41,13.0
01-10-2023 05:12:06,121.16,62.5,184.27,3.84,6.9,52.65,13.43,39.09,60.97,56.02,66.8,41.25,12.68
01-10-2023 12:02:24,118.84,62.57,186.0,3.82,6.57,52.48,13.43,38.95,60.73,55.84,66.54,41.07,12.87
01-10-2023 17:02:43,120.16,61.42,186.1,3.82,6.79,52.36,13.43,38.97,60.61,55.72,66.39,40.96,13.56
01-10-2023 23:53:12,120.2,59.4,184.58,3.77,6.78,52.23,13.43,38.84,60.5,55.59,66.21,40.83,12.87
02-10-2023 00:03:12,119.08,61.44,185.63,3.77,6.8,52.23,13.43,38.83,60.49,55.59,66.21,40.83,12.87
02-10-2023 05:33:28,118.77,64.05,182.81,3.74,6.72,52.13,13.43,38.72,60.39,55.5,66.08,40.74,12.5
02-10-2023 13:33:54,117.76,60.86,185.27,3.96,6.67,51.98,13.43,38.65,60.21,55.38,65.93,40.61,14.31
02-10-2023 18:54:15,122.24,60.71,184.6,3.99,6.65,51.9,13.43,38.62,60.17,55.3,65.83,40.52,14.56
02-10-2023 23:54:35,118.54,62.0,186.33,3.96,6.81,51.85,13.43,38.43,60.11,55.23,65.74,40.43,13.18
03-10-2023 00:04:36,122.02,61.77,185.35,3.96,6.81,51.85,13.43,38.41,60.11,55.23,65.73,40.43,13.18
03-10-2023 05:34:57,119.3,61.0,185.24,3.92,6.74,51.78,13.43,38.24,60.0,55.17,65.64,40.37,12.62
03-10-2023 12:55:20,118.71,61.67,184.38,4.0,6.72,51.69,13.5,38.13,59.8,55.09,65.53,40.28,14.31
03-10-2023 18:25:42,120.93,61.49,183.99,3.99,6.7,51.62,13.5,38.08,59.75,55.03,65.44,40.2,15.43
03-10-2023 23:56:04,119.05,62.02,181.89,3.96,6.79,51.56,13.5,37.83,59.7,54.96,65.37,40.13,12.81
04-10-2023 00:06:05,120.85,62.06,182.52,3.96,6.64,51.56,13.5,37.82,59.69,54.95,65.37,40.13,12.75
04-10-2023 05:56:28,119.5,60.43,184.53,3.92,6.71,51.52,13.56,37.48,59.52,54.91,65.28,40.06,10.81
04-10-2023 12:36:50,120.72,62.27,180.83,3.99,6.71,51.42,13.56,37.31,59.26,54.86,65.21,40.02,13.0
04-10-2023 18:17:13,118.55,61.28,181.69,3.99,6.87,51.32,13.56,37.43,59.17,54.8,65.14,39.96,15.25
04-10-2023 23:57:36,121.25,60.81,180.41,3.96,6.92,51.26,13.56,37.28,59.16,54.73,65.07,39.89,12.75
05-10-2023 00:07:37,120.73,62.55,183.18,3.96,6.98,51.26,13.56,37.27,59.16,54.72,65.07,39.89,12.68
05-10-2023 05:58:00,118.62,61.38,180.85,3.93,6.93,51.21,13.56,36.99,59.02,54.67,65.0,39.84,11.12
05-10-2023 11:38:26,123.96,61.01,182.86,3.92,6.78,58.29,13.5,45.14,66.92,62.16,73.16,39.86,12.43
05-10-2023 18:08:50,120.81,61.07,180.53,4.01,6.79,54.63,13.5,40.84,62.88,58.27,69.8,43.78,14.25
05-10-2023 23:59:13,123.44,61.87,180.23,3.97,6.65,53.96,13.5,40.12,62.18,57.46,68.72,42.77,12.06
06-10-2023 00:09:14,122.4,61.47,181.85,3.97,6.62,53.95,13.5,40.09,62.17,57.45,68.69,42.75,12.06
06-10-2023 05:19:35,119.72,61.95,181.22,3.94,6.84,53.59,13.5,39.75,61.75,57.04,68.15,42.26,11.81
06-10-2023 12:50:03,119.38,59.29,177.06,4.0,6.97,53.21,13.5,39.59,61.33,56.64,67.62,41.83,13.87
06-10-2023 18:20:25,119.39,62.37,180.08,4.0,6.97,52.99,13.5,39.5,61.18,56.4,67.31,41.57,14.81
06-10-2023 23:50:47,117.25,61.06,179.97,3.97,6.67,52.81,13.43,39.2,61.03,56.2,67.06,41.38,12.37
07-10-2023 00:00:49,118.96,61.7,179.4,3.97,6.82,52.81,13.43,39.18,61.02,56.2,67.05,41.37,12.31
07-10-2023 05:21:10,120.37,62.56,178.29,3.93,6.71,52.67,13.43,38.82,60.79,56.04,66.85,41.23,10.62
07-10-2023 12:11:32,122.29,62.51,178.8,4.0,6.81,52.49,13.5,38.65,60.46,55.89,66.62,41.08,12.62
07-10-2023 17:51:54,118.84,59.6,178.05,4.0,6.77,52.34,13.43,38.83,60.36,55.77,66.48,40.95,15.31
07-10-2023 23:52:18,121.32,62.07,178.49,3.96,6.81,52.22,13.43,38.61,60.33,55.65,66.32,40.82,12.81
08-10-2023 00:02:19,135.03,65.02,189.02,3.96,6.74,52.22,13.43,38.61,60.31,55.65,66.32,40.82,12.75
08-10-2023 05:32:41,135.92,65.79,188.36,3.93,6.71,52.13,13.43,38.37,60.17,55.53,66.19,40.74,12.06
08-10-2023 12:23:05,136.08,63.02,189.01,3.99,6.88,52.02,13.43,38.27,59.98,55.37,66.05,40.65,13.31
08-10-2023 18:03:28,137.19,63.61,189.45,3.99,6.74,51.91,13.43,38.37,59.9,55.29,65.94,40.56,15.62
08-10-2023 23:53:51,137.22,64.89,188.68,3.96,6.76,51.84,13.43,38.14,59.87,55.19,65.83,40.47,13.0
09-10-2023 00:03:52,137.9,63.64,187.64,3.96,6.78,51.84,13.43,38.13,59.87,55.2,65.83,40.48,12.93
09-10-2023 05:34:14,137.52,64.14,188.3,3.92,6.67,51.79,13.43,37.84,59.72,55.13,65.75,40.4,11.37
09-10-2023 12:44:35,136.63,66.01,188.95,4.0,6.76,51.69,13.5,37.74,59.48,55.07,65.65,40.34,13.43
09-10-2023 18:14:57,136.76,66.84,189.31,4.0,6.73,51.6,13.5,37.84,59.42,55.01,65.57,40.27,15.37
09-10-2023 23:55:20,138.5,64.27,188.65,3.96,6.74,51.55,13.5,37.64,59.42,54.95,65.49,40.21,13.0
10-10-2023 00:05:21,135.22,65.44,187.78,3.96,6.8,51.55,13.5,37.63,59.42,54.94,65.49,40.21,13.0
10-10-2023 05:25:42,137.06,64.58,185.93,3.93,6.61,51.5,13.5,37.49,59.31,54.9,65.41,40.16,12.75
10-10-2023 13:26:06,133.07,65.36,185.39,3.91,6.85,51.43,13.5,37.34,59.14,54.84,65.32,40.09,13.25
10-10-2023 18:36:27,136.32,64.91,186.4,3.89,6.75,51.37,13.56,37.28,59.05,54.8,65.26,40.05,13.56
10-10-2023 23:56:49,134.86,63.03,185.02,3.86,6.85,51.31,13.56,37.14,58.98,54.76,65.21,40.0,12.93
11-10-2023 00:06:50,135.49,65.66,185.5,3.86,6.83,51.31,13.56,37.14,58.98,54.76,65.21,40.0,12.93
11-10-2023 05:17:10,136.94,63.36,186.0,3.83,6.91,51.29,13.56,37.02,58.89,54.72,65.16,39.96,12.5
11-10-2023 13:37:27,135.55,62.88,185.47,4.07,6.78,51.17,13.56,36.84,58.7,54.67,65.08,39.9,14.12
11-10-2023 18:47:47,136.52,65.48,185.44,3.99,6.69,51.12,13.56,36.8,58.62,54.62,65.03,39.84,15.18
11-10-2023 23:58:08,137.29,63.83,184.2,3.96,6.89,51.09,13.56,36.55,58.6,54.83,64.99,39.8,12.75
12-10-2023 00:08:09,135.55,65.04,185.59,3.96,6.91,51.09,13.56,36.55,58.59,54.85,64.99,39.8,12.68
12-10-2023 05:28:31,136.64,64.7,186.21,3.92,6.76,51.07,13.56,36.25,58.46,54.81,64.92,39.75,10.87
12-10-2023 10:58:52,134.31,63.1,184.35,4.0,6.74,51.03,13.62,36.05,58.25,54.83,64.87,39.73,12.0
12-10-2023 18:09:22,134.65,62.4,185.4,3.99,6.87,50.89,13.62,36.23,58.09,54.54,64.8,39.66,16.37
12-10-2023 23:59:44,133.81,65.89,187.22,3.96,6.77,50.86,13.56,35.93,58.1,54.47,64.75,39.59,13.31
01-11-2023 00:08:34,128.43,61.54,177.19,3.95,6.72,51.91,14.43,42.49,59.05,57.34,65.67,39.23,15.43
01-11-2023 05:58:57,127.43,61.71,177.68,3.92,6.65,51.9,14.5,42.01,58.84,57.27,65.56,39.16,13.12
01-11-2023 11:49:21,129.33,61.41,178.18,3.92,6.66,51.94,14.56,41.73,58.56,57.22,65.44,39.11,13.93
01-11-2023 17:49:45,128.62,61.92,176.4,3.92,6.85,51.83,14.56,41.62,58.39,57.15,65.37,39.03,15.56
01-11-2023 23:50:09,131.25,62.6,176.77,3.88,6.81,51.71,14.56,41.4,58.31,57.07,65.28,38.93,13.81
02-11-2023 00:00:10,126.89,62.42,175.71,3.88,6.76,51.71,14.56,41.39,58.3,57.07,65.28,38.95,13.75
02-11-2023 05:40:33,125.65,61.39,173.44,3.84,6.71,51.65,14.56,41.02,58.13,57.0,65.19,38.88,11.93
02-11-2023 11:30:56,125.98,61.8,177.04,4.04,6.74,51.54,14.56,40.79,57.89,56.94,65.12,38.84,13.31
02-11-2023 17:31:20,126.19,60.62,178.39,4.0,6.67,51.4,14.56,40.82,57.78,56.86,65.04,38.75,17.62
02-11-2023 23:51:45,127.69,62.91,177.19,3.96,6.72,51.32,14.5,40.59,57.85,56.77,64.94,38.65,14.56
03-11-2023 00:01:46,123.68,61.69,175.99,3.96,6.77,51.32,14.5,40.58,57.84,56.76,64.94,38.66,14.5
03-11-2023 05:52:10,128.86,58.92,176.45,3.92,6.66,51.29,14.43,40.13,57.69,56.7,64.87,38.59,12.68
03-11-2023 11:52:34,126.49,61.1,174.97,4.0,6.74,58.73,14.43,49.89,66.21,64.69,73.31,38.55,17.18
03-11-2023 17:52:58,126.42,60.49,176.0,4.0,6.59,54.83,14.5,45.19,62.06,60.59,69.67,42.62,19.75
03-11-2023 23:53:23,125.12,62.46,175.54,3.96,6.61,54.27,14.5,44.29,61.33,59.61,68.47,41.56,15.75
04-11-2023 00:03:23,126.54,60.78,175.01,3.96,6.75,54.26,14.5,44.26,61.32,59.59,68.44,41.53,15.68
04-11-2023 05:53:46,126.68,60.68,176.22,3.92,6.69,53.9,14.5,43.67,60.79,59.12,67.83,41.02,14.31
04-11-2023 11:44:10,126.42,60.85,178.41,3.91,6.79,53.61,14.56,43.38,60.38,58.8,67.43,40.66,14.56
04-11-2023 17:54:34,127.07,59.51,177.31,3.96,6.67,53.33,14.62,43.27,60.1,58.53,67.1,40.37,15.75
04-11-2023 23:54:58,125.63,59.81,175.35,3.91,6.84,53.13,14.62,43.06,59.92,58.31,66.83,40.16,15.06
05-11-2023 00:04:59,125.13,61.88,176.26,3.91,6.78,53.13,14.62,43.06,59.91,58.31,66.82,40.15,15.06
05-11-2023 06:05:23,127.26,60.46,176.14,3.87,6.76,52.97,14.62,42.83,59.7,58.13,66.6,40.0,14.18
05-11-2023 11:45:46,126.54,62.51,174.42,4.0,6.47,52.8,14.62,42.65,59.47,58.0,66.43,39.86,16.5
05-11-2023 17:56:10,126.64,60.17,175.65,4.0,6.77,52.64,14.62,42.73,59.41,57.89,66.25,39.7,18.93
05-11-2023 23:56:34,127.89,61.32,173.34,3.96,6.65,52.64,14.68,42.5,59.4,57.71,66.08,39.56,15.68
06-11-2023 00:06:36,124.7,60.89,173.94,3.96,6.69,52.63,14.68,42.48,59.4,57.71,66.08,39.55,15.62
06-11-2023 05:56:58,124.9,60.03,174.91,3.92,6.59,52.56,14.68,42.03,59.18,57.6,65.93,39.46,13.56
06-11-2023 11:57:23,128.02,61.37,174.13,3.93,6.68,52.44,14.75,41.8,58.9,57.52,65.81,39.37,14.62
06-11-2023 17:47:46,123.86,60.52,176.31,3.94,6.74,52.3,14.81,41.76,58.76,57.44,65.69,39.27,17.93
06-11-2023 23:58:11,124.06,61.19,175.0,3.89,6.79,52.19,14.81,41.6,58.74,57.34,65.57,39.16,15.75
07-11-2023 00:08:11,127.19,61.62,173.82,3.89,6.48,52.19,14.81,41.59,58.73,57.34,65.57,39.14,15.75
07-11-2023 05:58:35,126.27,60.22,173.63,3.86,6.66,52.12,14.81,41.34,58.61,57.24,65.46,39.07,14.62
07-11-2023 11:59:00,126.01,63.73,174.21,3.99,6.58,52.02,14.81,41.06,58.39,57.18,65.36,39.0,17.0
07-11-2023 17:59:23,125.69,60.5,172.77,4.0,6.55,51.88,14.87,41.13,58.36,57.08,65.25,38.88,20.62
07-11-2023 23:59:47,125.83,61.93,174.4,3.96,6.67,51.84,14.87,40.84,58.43,56.99,65.16,38.77,17.0
08-11-2023 00:09:47,125.6,61.01,172.18,3.96,6.78,51.84,14.87,40.83,58.42,56.98,65.15,38.77,16.93
08-11-2023 05:50:10,127.72,61.17,174.12,3.92,6.59,51.83,14.93,40.38,58.27,56.93,65.07,38.7,15.06
08-11-2023 11:40:33,125.04,61.24,173.19,4.0,6.64,59.0,15.0,47.81,66.37,64.07,64.96,38.65,17.25
08-11-2023 17:50:58,125.37,60.29,173.68,4.0,6.67,55.63,15.18,45.28,62.69,61.07,70.3,43.13,20.25
08-11-2023 23:51:21,128.26,60.98,172.08,3.96,6.48,54.71,15.18,44.27,61.71,59.93,68.78,41.76,16.68
09-11-2023 00:01:22,125.56,61.03,173.32,3.96,6.63,54.7,15.18,44.24,61.69,59.91,68.75,41.73,16.62
09-11-2023 05:51:45,128.83,61.16,175.46,3.92,6.55,54.27,15.25,43.6,61.06,59.41,68.07,41.15,14.75
09-11-2023 11:42:09,125.29,60.57,172.31,3.98,6.65,53.94,15.25,43.26,60.6,59.06,67.62,40.79,15.68
09-11-2023 17:42:33,127.44,60.91,172.95,4.0,6.8,53.62,15.31,43.31,60.39,58.77,67.29,40.46,17.81
09-11-2023 23:52:57,122.86,59.58,174.1,3.95,6.7,53.41,15.31,43.06,60.23,58.51,66.99,40.24,16.12
10-11-2023 00:02:58,125.53,60.61,173.16,3.95,6.85,53.41,15.31,43.05,60.23,58.5,66.99,40.24,16.06
10-11-2023 04:53:18,122.88,60.27,172.66,3.92,6.57,53.27,15.31,42.93,60.06,58.36,66.78,40.11,15.43
10-11-2023 09:43:37,126.47,60.92,171.01,3.89,6.74,53.16,15.31,45.6,60.1,58.25,66.61,40.0,14.93
10-11-2023 17:44:10,123.33,61.25,170.6,3.9,6.71,53.69,15.31,45.16,62.0,58.06,66.39,39.84,15.68
10-11-2023 23:54:34,125.53,60.85,171.85,3.86,6.61,53.93,15.31,44.53,61.45,57.98,66.25,39.74,15.37
11-11-2023 00:04:36,124.63,62.68,171.14,3.86,6.81,53.93,15.31,44.52,61.44,57.98,66.24,39.74,15.37
11-11-2023 06:05:00,123.27,59.39,171.47,3.82,6.7,53.83,15.31,44.13,61.07,57.99,66.12,39.66,14.93
11-11-2023 12:05:24,122.55,62.04,171.59,3.83,6.52,53.68,15.31,43.9,60.78,58.0,66.05,39.59,15.25
11-11-2023 17:55:47,124.16,61.29,170.56,3.94,6.61,53.51,15.25,43.91,60.68,57.96,65.98,39.5,17.06
11-11-2023 23:56:11,127.49,60.76,171.66,3.9,6.69,53.37,15.25,43.68,60.51,57.91,65.91,39.41,15.75
12-11-2023 00:06:12,124.39,58.75,172.94,3.9,6.78,53.36,15.25,43.67,60.51,57.91,65.91,39.41,15.68
12-11-2023 05:56:35,126.16,61.2,169.8,3.86,6.76,53.25,15.25,43.31,60.46,57.85,65.85,39.34,14.12
12-11-2023 11:46:59,124.64,60.31,170.26,3.86,6.66,53.12,15.25,43.06,60.04,57.81,65.8,39.32,14.31
12-11-2023 17:47:22,126.01,60.93,170.58,3.9,6.56,52.97,15.25,43.09,59.88,57.74,65.73,39.25,15.56
12-11-2023 23:57:47,121.91,59.18,171.71,3.86,6.49,52.88,15.18,42.91,59.76,57.66,65.68,39.2,14.62
01-12-2023 00:06:36,119.97,59.09,170.27,3.93,6.66,52.75,16.06,41.54,59.05,57.56,65.76,39.13,16.62
01-12-2023 06:07:00,120.05,58.37,170.84,3.89,6.51,52.65,16.06,41.36,58.91,57.47,65.64,39.06,16.12
01-12-2023 11:57:23,119.09,60.42,169.3,3.89,6.48,52.56,16.06,41.13,58.73,57.39,65.53,38.98,16.5
01-12-2023 17:47:47,121.34,56.81,190.01,3.97,6.48,52.38,16.06,40.98,58.5,57.29,65.42,38.83,20.25
01-12-2023 23:58:12,119.49,58.55,187.02,3.92,6.45,52.33,16.06,40.8,58.48,57.17,65.3,38.68,16.93
02-12-2023 00:08:13,118.82,59.27,187.99,3.92,6.4,52.35,16.06,40.78,58.48,57.17,65.29,38.68,16.87
02-12-2023 05:58:36,120.46,58.06,187.47,3.88,6.6,52.3,16.06,40.36,58.3,57.09,65.18,38.62,14.87
02-12-2023 11:58:59,122.14,59.4,186.3,3.99,6.49,52.13,16.12,40.07,58.03,57.02,65.08,38.53,17.5
02-12-2023 17:59:23,120.06,60.05,185.41,3.99,6.67,51.9,16.12,40.16,57.8,56.92,64.97,38.34,20.87
02-12-2023 23:59:48,119.16,58.88,186.9,3.95,6.61,51.81,16.12,39.91,57.83,56.82,64.86,38.22,17.56
03-12-2023 00:09:48,120.64,58.7,186.04,3.95,6.65,51.81,16.12,39.9,57.82,56.82,64.86,38.22,17.5
03-12-2023 06:00:11,122.91,58.6,186.37,3.91,6.39,51.76,16.12,39.41,57.66,56.75,64.75,38.14,15.5
03-12-2023 12:00:36,117.82,58.31,187.09,3.99,6.66,58.21,16.31,46.89,64.81,63.74,73.25,41.39,17.81
03-12-2023 17:50:59,120.57,58.87,186.41,4.0,6.34,55.52,16.25,44.66,62.13,60.75,69.67,42.23,19.62
03-12-2023 23:51:23,120.31,58.54,186.65,3.96,6.3,54.87,16.25,43.99,61.52,59.9,68.6,41.39,16.81
04-12-2023 00:01:23,121.74,58.74,186.32,3.96,6.52,54.86,16.25,43.97,61.5,59.88,68.58,41.38,16.75
04-12-2023 05:41:46,121.49,61.69,184.51,3.92,6.41,54.54,16.25,43.4,61.03,59.49,68.01,40.93,14.75
04-12-2023 11:52:11,119.72,58.08,187.41,4.01,6.5,54.21,16.25,43.05,60.54,59.18,67.58,40.57,17.12
04-12-2023 18:02:36,117.47,59.17,187.08,4.0,6.57,53.86,16.31,42.86,60.23,58.87,67.24,40.12,19.43
04-12-2023 23:52:59,121.21,59.06,184.58,3.96,6.47,53.65,16.25,42.62,60.13,58.64,66.93,39.83,17.25
05-12-2023 00:03:00,118.75,61.02,186.22,3.96,6.51,53.64,16.25,42.61,60.13,58.63,66.92,39.82,17.18
05-12-2023 05:53:23,118.58,57.86,184.94,3.92,6.48,53.5,16.25,42.31,59.92,58.47,66.66,39.64,16.18
05-12-2023 11:53:48,121.72,58.84,184.77,3.92,6.57,53.35,16.25,41.98,59.64,58.36,66.44,39.49,16.12
05-12-2023 17:54:10,118.63,58.13,185.46,3.99,6.34,53.09,16.25,41.6,59.3,58.21,66.24,39.23,19.25
05-12-2023 23:54:34,122.1,59.12,187.2,3.95,6.45,52.93,16.25,41.36,59.19,58.05,66.03,39.0,16.62
06-12-2023 00:04:35,120.5,59.91,186.39,3.95,6.52,52.92,16.25,41.35,59.19,58.04,66.03,39.0,16.56
06-12-2023 05:54:59,120.48,58.05,185.83,3.91,6.59,52.82,16.25,40.95,58.97,57.9,65.85,38.89,14.62
06-12-2023 12:05:23,120.46,58.58,183.9,4.0,6.48,52.61,16.25,40.66,58.57,57.77,65.68,38.73,17.87
06-12-2023 17:55:46,117.54,59.69,187.68,4.0,6.46,52.34,16.25,40.66,58.34,57.61,65.51,38.5,20.5
06-12-2023 23:56:10,117.34,58.79,185.84,3.96,6.47,52.21,16.18,40.5,58.34,57.46,65.35,38.33,17.75
07-12-2023 00:06:11,120.32,58.84,182.35,3.96,6.49,52.2,16.18,40.48,58.34,57.45,65.35,38.32,17.68
07-12-2023 05:56:34,120.85,57.93,185.11,3.92,6.41,52.11,16.25,40.15,58.17,57.33,65.19,38.21,16.56
07-12-2023 11:56:59,120.12,60.34,184.08,3.99,6.36,52.02,16.25,39.86,57.89,57.22,65.04,38.09,17.81
07-12-2023 17:47:22,118.77,58.28,184.94,4.0,6.41,59.35,16.43,48.39,66.18,65.01,74.0,42.82,20.12
07-12-2023 23:57:47,120.03,58.42,184.85,3.96,6.49,55.9,16.43,45.3,62.89,61.21,69.87,42.39,17.87
08-12-2023 00:07:48,119.88,58.39,183.35,3.96,6.38,55.89,16.43,45.27,62.87,61.18,69.83,42.36,17.81
08-12-2023 05:58:11,118.56,59.71,186.16,3.92,6.52,55.27,16.43,44.64,62.16,60.43,68.82,41.5,16.81
08-12-2023 11:58:36,121.52,59.9,184.38,3.91,6.57,54.87,16.43,44.23,61.66,59.99,68.23,40.99,16.62
08-12-2023 17:48:59,117.4,58.47,185.08,3.99,6.39,54.48,16.43,43.98,61.26,59.62,67.81,40.49,19.56
08-12-2023 23:59:24,120.88,58.66,185.45,3.95,6.43,54.2,16.5,43.64,61.02,59.28,67.41,40.12,17.0
09-12-2023 00:09:25,120.58,59.18,183.18,3.95,6.4,54.2,16.43,43.63,61.01,59.27,67.4,40.11,16.93
09-12-2023 05:59:48,121.51,58.83,182.89,3.91,6.43,54.01,16.43,43.21,60.7,59.05,67.11,39.93,15.56
09-12-2023 11:50:11,118.49,59.44,184.91,3.99,6.43,53.79,16.43,42.9,60.34,58.88,66.87,39.73,18.56
09-12-2023 17:40:34,120.15,59.75,185.12,3.99,6.49,53.49,16.43,42.61,60.1,58.64,66.62,39.4,20.75
09-12-2023 23:50:59,123.26,57.92,182.11,3.96,6.5,53.32,16.43,42.36,60.11,58.42,66.37,39.14,18.25
10-12-2023 00:01:00,120.99,58.34,185.57,3.95,6.45,53.31,16.43,42.34,60.06,58.41,66.37,39.13,18.12
10-12-2023 05:51:23,120.15,58.51,183.11,3.91,6.31,53.2,16.43,41.9,59.77,58.25,66.17,38.97,16.25
10-12-2023 11:41:46,120.81,58.04,184.01,4.0,6.46,53.02,16.5,41.47,59.4,58.11,65.98,38.81,17.37
10-12-2023 17:42:10,120.13,56.18,183.81,4.0,6.4,52.76,16.56,41.32,59.08,57.94,65.79,38.58,19.93
10-12-2023 23:52:35,123.29,57.69,182.09,3.96,6.34,52.59,16.56,41.14,59.0,57.77,65.6,38.38,18.06
11-12-2023 00:02:36,121.48,57.66,182.1,3.96,6.46,52.59,16.5,41.14,59.0,57.76,65.58,38.38,18.0
11-12-2023 05:52:59,119.87,58.75,180.72,3.92,6.42,52.49,16.56,40.78,58.8,57.64,65.42,38.27,17.0
11-12-2023 11:53:23,120.38,58.95,181.63,3.91,6.56,52.34,16.62,40.46,58.48,57.53,65.26,38.15,17.18
11-12-2023 17:53:47,119.41,58.79,181.18,3.98,6.45,60.96,16.81,53.13,68.42,66.37,74.97,40.98,21.0
11-12-2023 23:54:11,121.81,58.75,182.68,3.94,6.37,56.26,16.81,45.91,63.11,61.51,70.22,42.64,18.12
12-12-2023 00:04:12,117.89,57.49,183.97,3.94,6.56,56.24,16.81,45.88,63.08,61.47,70.17,42.6,18.06
12-12-2023 05:54:35,117.59,56.9,182.43,3.9,6.52,55.58,16.75,45.07,62.23,60.62,69.04,41.61,16.18
12-12-2023 11:44:59,122.19,59.26,182.7,3.99,6.37,55.18,16.81,44.62,61.67,60.14,68.42,41.06,17.5
12-12-2023 17:55:23,123.23,56.85,183.1,3.99,6.39,54.72,16.75,44.41,61.24,59.67,67.91,40.45,20.87
12-12-2023 23:55:47,120.7,60.45,182.89,3.95,6.43,54.46,16.75,44.03,61.04,59.31,67.49,40.09,18.12
01-01-2024 00:06:17,120.27,54.58,174.5,3.96,6.29,54.49,17.43,44.75,59.92,58.36,66.33,38.56,18.87
01-01-2024 05:56:40,122.38,57.21,174.03,3.92,6.42,54.35,17.43,44.29,59.67,58.17,66.07,38.41,17.12
01-01-2024 11:57:05,123.75,55.48,174.19,3.99,6.27,53.98,17.43,43.64,59.07,57.96,65.82,38.15,19.0
01-01-2024 17:57:28,120.37,55.98,174.79,4.0,6.26,53.32,17.5,43.25,58.46,57.67,65.51,37.68,21.56
01-01-2024 23:57:53,122.67,55.61,171.54,3.96,6.32,52.99,17.5,42.96,58.19,57.41,65.22,37.32,19.37
02-01-2024 00:07:53,120.96,55.91,172.89,3.96,6.18,53.0,17.5,42.95,58.18,57.4,65.22,37.32,19.31
02-01-2024 05:58:17,121.65,56.9,174.93,3.92,6.38,52.86,17.5,42.46,57.91,57.23,64.98,37.12,18.06
02-01-2024 11:58:41,122.45,56.44,173.8,3.96,6.36,60.55,17.56,50.45,66.33,59.09,64.71,36.84,19.18
02-01-2024 17:59:05,122.61,55.29,172.84,3.99,6.16,59.41,17.87,50.68,64.94,63.08,72.07,44.18,20.56
02-01-2024 23:59:29,121.51,57.38,171.47,3.96,6.29,57.59,17.75,49.02,63.16,61.08,69.51,42.02,19.37
03-01-2024 00:09:30,122.53,57.32,172.53,3.96,6.24,57.57,17.75,48.99,63.15,61.05,69.49,41.99,19.31
03-01-2024 06:09:54,123.22,54.14,171.35,3.92,6.28,57.08,17.75,48.4,62.58,60.43,68.67,41.29,18.62
03-01-2024 12:00:18,121.46,54.47,170.64,3.91,6.37,56.74,17.75,47.99,62.17,60.05,68.19,40.84,18.31
03-01-2024 17:50:41,123.93,54.97,172.67,3.92,6.18,56.17,17.81,47.48,61.61,59.61,67.76,40.15,20.31
03-01-2024 23:51:05,123.86,57.18,172.04,3.88,6.15,55.82,17.81,47.09,61.26,59.23,67.33,39.64,18.93
04-01-2024 00:01:06,120.93,55.35,171.07,3.87,6.36,55.82,17.81,47.08,61.26,59.22,67.33,39.63,18.93
04-01-2024 05:51:30,120.53,54.92,172.25,3.84,5.98,55.69,17.75,46.69,60.95,59.16,67.03,39.48,18.12
04-01-2024 12:01:55,118.89,55.44,171.24,3.83,6.26,55.48,17.81,46.38,60.63,58.83,66.76,39.36,18.12
04-01-2024 17:52:17,121.12,55.2,173.55,3.97,6.26,54.88,17.81,45.51,59.97,58.54,66.49,38.93,19.75
04-01-2024 23:52:41,120.67,55.24,171.57,3.92,6.24,54.49,17.75,45.11,59.63,58.25,66.18,38.55,18.81
05-01-2024 00:02:42,122.27,54.24,173.16,3.92,6.3,54.49,17.81,45.1,59.62,58.24,66.17,38.55,18.81
05-01-2024 06:03:06,118.74,54.5,170.58,3.88,6.17,54.31,17.81,44.77,59.34,58.05,65.91,38.34,18.25
